2022-06-10T01:33:31.000Z, 38.5787513, -77.3052179, 54.696, 3.293, 0.005, 0.013, 0.0
2022-06-10T01:33:32.000Z, 38.5787523, -77.3052179, 54.627, 3.274, 0.005, 0.01, 0.0
2022-06-10T01:33:33.000Z, 38.5787527, -77.3052174, 54.654, 3.268, 0.005, 0.002, 0.0
2022-06-10T01:33:34.000Z, 38.5787534, -77.3052169, 54.652, 3.258, 0.005, 0.011, 0.0
2022-06-10T01:33:35.000Z, 38.578754, -77.3052164, 54.658, 3.249, 0.005, 0.003, 0.0
2022-06-10T01:33:36.000Z, 38.5787544, -77.3052161, 54.724, 3.23, 0.005, 0.02, 0.0
2022-06-10T01:33:37.001Z, 38.5787558, -77.3052147, 54.851, 3.183, 0.005, 0.002, 0.0
2022-06-10T01:33:38.000Z, 38.5787569, -77.3052133, 54.869, 3.144, 0.005, 0.011, 0.0
2022-06-10T01:33:39.000Z, 38.578758, -77.3052117, 54.974, 3.106, 0.005, 0.012, 0.0
2022-06-10T01:33:40.000Z, 38.5787589, -77.3052105, 55.089, 3.068, 0.005, 0.01, 0.0
2022-06-10T01:33:41.000Z, 38.5787595, -77.3052095, 55.207, 3.036, 0.005, 0.007, 0.0
2022-06-10T01:33:42.000Z, 38.5787601, -77.3052086, 55.313, 3.002, 0.005, 0.009, 0.0
2022-06-10T01:33:43.000Z, 38.5787603, -77.305209, 55.302, 3.033, 0.005, 0.049, 0.0
2022-06-10T01:33:44.000Z, 38.5787605, -77.3052095, 55.266, 3.082, 0.005, 0.029, 0.0
2022-06-10T01:33:45.000Z, 38.5787607, -77.3052091, 55.351, 3.101, 0.005, 0.021, 0.0
2022-06-10T01:33:46.000Z, 38.5787609, -77.3052086, 55.398, 3.12, 0.005, 0.018, 0.0
2022-06-10T01:33:47.000Z, 38.578761, -77.3052075, 55.436, 3.121, 0.005, 0.014, 0.0
2022-06-10T01:33:48.000Z, 38.5787611, -77.3052064, 55.525, 3.12, 0.005, 0.005, 0.0
2022-06-10T01:33:49.000Z, 38.5787614, -77.3052062, 55.57, 3.147, 0.005, 0.025, 0.0
2022-06-10T01:36:29.000Z, 38.578784833, -77.305202, 50.6, 27.37, 0.005, 0.013, nan
2022-06-10T01:36:31.000Z, 38.578784833, -77.305202, 50.6, 27.37, 0.005, 0.013, 0.0
2022-06-10T01:36:31.000Z, 38.5787846, -77.3052029, 50.391, 4.074, 0.005, 0.013, 0.0
2022-06-10T01:36:33.000Z, 38.5787833, -77.305205, 50.355, 4.006, 0.005, 0.021, 0.0
2022-06-10T01:36:34.000Z, 38.5787829, -77.3052049, 50.362, 3.978, 0.005, 0.009, 0.0
2022-06-10T01:36:35.000Z, 38.578783, -77.3052047, 50.336, 3.953, 0.005, 0.003, 0.0
2022-06-10T01:36:36.000Z, 38.5787832, -77.3052058, 50.242, 3.949, 0.005, 0.029, 0.0
2022-06-10T01:36:37.000Z, 38.5787827, -77.3052057, 50.337, 3.881, 0.005, 0.007, 0.0
2022-06-10T01:36:38.000Z, 38.5787829, -77.3052056, 50.283, 3.889, 0.005, 0.013, 0.0
2022-06-10T01:36:39.000Z, 38.5787829, -77.3052055, 50.245, 3.89, 0.005, 0.01, 0.0
2022-06-10T01:36:40.000Z, 38.5787826, -77.3052055, 50.235, 3.89, 0.005, 0.015, 0.0
2022-06-10T01:36:41.000Z, 38.5787823, -77.3052055, 50.263, 3.911, 0.005, 0.039, 0.0
2022-06-10T01:36:42.000Z, 38.578782, -77.3052055, 50.303, 3.909, 0.005, 0.016, 0.0
2022-06-10T01:36:43.000Z, 38.5787816, -77.3052049, 50.432, 3.885, 0.005, 0.013, 0.0
2022-06-10T01:36:44.000Z, 38.5787812, -77.3052047, 50.522, 3.891, 0.005, 0.012, 0.0
2022-06-10T01:36:45.000Z, 38.5787809, -77.3052053, 50.561, 3.899, 0.005, 0.02, 0.0
2022-06-10T01:36:46.000Z, 38.5787806, -77.305206, 50.667, 3.882, 0.005, 0.02, 0.0
2022-06-10T01:36:47.000Z, 38.5787805, -77.3052069, 50.742, 3.883, 0.005, 0.013, 0.0
2022-06-10T01:36:48.000Z, 38.5787805, -77.3052071, 50.824, 3.88, 0.005, 0.008, 0.0
2022-06-10T01:36:49.000Z, 38.5787795, -77.3052068, 51.132, 3.811, 0.005, 0.035, 0.0
2022-06-10T01:36:50.000Z, 38.5787788, -77.3052067, 51.345, 3.787, 0.005, 0.011, 0.0
2022-06-10T01:36:51.000Z, 38.5787782, -77.3052061, 51.6, 3.765, 0.005, 0.015, 0.0
2022-06-10T01:36:52.000Z, 38.5787771, -77.3052054, 51.896, 3.745, 0.005, 0.018, 0.0
2022-06-10T01:36:53.000Z, 38.5787762, -77.3052049, 52.214, 3.727, 0.005, 0.014, 0.0
2022-06-10T01:36:54.000Z, 38.5787752, -77.3052042, 52.519, 3.712, 0.005, 0.012, 0.0
2022-06-10T01:36:55.000Z, 38.5787741, -77.3052038, 52.837, 3.698, 0.005, 0.026, 0.0
2022-06-10T01:36:56.000Z, 38.5787732, -77.3052038, 53.035, 3.705, 0.005, 0.013, 0.0
2022-06-10T01:36:57.000Z, 38.5787724, -77.3052037, 53.256, 3.708, 0.005, 0.006, 0.0
2022-06-10T01:36:58.000Z, 38.5787717, -77.3052037, 53.359, 3.723, 0.005, 0.017, 0.0
2022-06-10T01:36:59.000Z, 38.5787714, -77.3052041, 53.386, 3.74, 0.005, 0.022, 0.0
2022-06-10T01:37:00.000Z, 38.5787709, -77.3052039, 53.489, 3.753, 0.005, 0.041, 0.0
2022-06-10T01:37:01.000Z, 38.5787708, -77.305204, 53.484, 3.777, 0.005, 0.008, 0.0
2022-06-10T01:37:02.000Z, 38.5787704, -77.3052043, 53.568, 3.792, 0.005, 0.007, 0.0
2022-06-10T01:37:03.000Z, 38.5787699, -77.3052044, 53.678, 3.805, 0.005, 0.021, 0.0
2022-06-10T01:37:04.000Z, 38.5787697, -77.3052048, 53.736, 3.825, 0.005, 0.003, 0.0
2022-06-10T01:37:05.000Z, 38.5787694, -77.3052056, 53.733, 3.851, 0.005, 0.03, 0.0
2022-06-10T01:37:06.000Z, 38.5787692, -77.305206, 53.727, 3.871, 0.005, 0.015, 0.0
